date,Price
2006-02-27,480.9100036621094
2006-02-28,474.260009765625
2006-03-01,478.5899963378906
2006-03-02,474.32000732421875
2006-03-03,474.17999267578125
2006-03-06,476.80999755859375
2006-03-07,474.1300048828125
2006-03-08,470.9200134277344
2006-03-09,474.67999267578125
2006-03-10,478.44000244140625
2006-03-13,482.0799865722656
2006-03-14,483.0299987792969
2006-03-15,484.29998779296875
2006-03-16,484.5199890136719
2006-03-17,484.9100036621094
2006-03-20,485.95001220703125
2006-03-21,486.4700012207031
2006-03-22,488.1600036621094
2006-03-23,487.79998779296875
2006-03-24,490.260009765625
2006-03-27,486.45001220703125
2006-03-28,483.54998779296875
2006-03-29,484.7200012207031
2006-03-30,488.5799865722656
2006-03-31,485.5199890136719
2006-04-03,489.54998779296875
2006-04-04,487.1600036621094
2006-04-05,489.0199890136719
2006-04-06,490.260009765625
2006-04-07,488.05999755859375
2006-04-10,490.4700012207031
2006-04-11,484.8299865722656
2006-04-12,484.010009765625
2006-04-13,486.0
2006-04-18,485.6199951171875
2006-04-19,491.3299865722656
2006-04-20,492.7200012207031
2006-04-21,496.20001220703125
2006-04-24,493.7799987792969
2006-04-25,493.4700012207031
2006-04-26,494.6199951171875
2006-04-27,491.989990234375
2006-04-28,490.1099853515625
